key,0,1
19,"TEXT_FESGSC001_02133_SEQ_19",""
20,"TEXT_FESGSC001_02133_SEQ_20",""
21,"TEXT_FESGSC001_02133_SEQ_21",""
22,"TEXT_FESGSC001_02133_SEQ_22",""
23,"TEXT_FESGSC001_02133_SEQ_23",""
24,"TEXT_FESGSC001_02133_TODO_00","オリアーを追う"
25,"TEXT_FESGSC001_02133_TODO_01","ジョ・ナプハと話す"
26,"TEXT_FESGSC001_02133_TODO_02","ライエルと話す"
27,"TEXT_FESGSC001_02133_TODO_03","フロリと話す"
28,"TEXT_FESGSC001_02133_TODO_04","オリアーと話す"
29,"TEXT_FESGSC001_02133_TODO_05","証拠や証言を見つけ、オリアーと話す"
30,"TEXT_FESGSC001_02133_TODO_06","オリアーと話す"
31,"TEXT_FESGSC001_02133_TODO_07","オリアーと再度話す"
32,"TEXT_FESGSC001_02133_TODO_08",""
33,"TEXT_FESGSC001_02133_TODO_09",""
34,"TEXT_FESGSC001_02133_TODO_10",""
35,"TEXT_FESGSC001_02133_TODO_11",""
36,"TEXT_FESGSC001_02133_TODO_12",""
37,"TEXT_FESGSC001_02133_TODO_13",""
38,"TEXT_FESGSC001_02133_TODO_14",""
39,"TEXT_FESGSC001_02133_TODO_15",""
40,"TEXT_FESGSC001_02133_TODO_16",""
41,"TEXT_FESGSC001_02133_TODO_17",""
42,"TEXT_FESGSC001_02133_TODO_18",""
43,"TEXT_FESGSC001_02133_TODO_19",""
44,"TEXT_FESGSC001_02133_TODO_20",""
45,"TEXT_FESGSC001_02133_TODO_21",""
46,"TEXT_FESGSC001_02133_TODO_22",""
47,"TEXT_FESGSC001_02133_TODO_23",""
48,"TEXT_FESGSC001_02133_SYSTEM_100_000","本クエストは「分岐型クエスト」です。
進行中、ジャーナルや目的リストや地図に、
ヒントが表示されない場合があります。"
49,"TEXT_FESGSC001_02133_SYSTEM_110_000","また、進行中の行動や選択肢によって、
物語の結末が変わることがあります。
ただし、結末によって報酬が変わることはありません。"
50,"TEXT_FESGSC001_02133_OLLIER_000_000","いつもゴールドソーサーのご利用、ありがとうございます。
私は、従業員のオリアーと申します。
少し話を聞いていただけませんでしょうか？"
51,"TEXT_FESGSC001_02133_OLLIER_000_001","実はこの度、新しい催しを導入しようと検討中でございまして、
いち早く体験してくださるお客様を募っているのですが、
なかなか集まらず……。"
52,"TEXT_FESGSC001_02133_OLLIER_000_002","もしよろしければ、体験会に参加していただけないでしょうか？
もちろん、参加費などは一切かかりませんので、ご安心を！"
53,"TEXT_FESGSC001_02133_OLLIER_000_003","おぉ、ご参加いただけるのですね！
ありがとうございます！
それでは、早速ですがこちらにお越し……"
54,"TEXT_FESGSC001_02133_FLAURIE_000_004","(-？？？？-)キャー！！"
55,"TEXT_FESGSC001_02133_OLLIER_000_005","い、今の悲鳴は！？
向こうの方からです、行ってみましょう！"
56,"TEXT_FESGSC001_02133_SYSTEM_000_006","倒れている……何があったのだろうか？"
57,"TEXT_FESGSC001_02133_WYNKYN_000_007","（★未使用／削除予定★）"
58,"TEXT_FESGSC001_02133_LYELL_000_008","な、何で急に……！"
59,"TEXT_FESGSC001_02133_ZNAPHA_000_009","突然、力なく倒れちゃって……
ついさっきまで、元気そうだったのよ！？"
60,"TEXT_FESGSC001_02133_FLAURIE_000_010","あ、あなた！
しっかりしてちょうだい！"
61,"TEXT_FESGSC001_02133_OLLIER_000_020","お、奥様！
どうなさったのですか！？"
62,"TEXT_FESGSC001_02133_FLAURIE_000_021","あぁ……なんてことなの……！"
63,"TEXT_FESGSC001_02133_ZNAPHA_000_022","こちらで食事をしていたお客様……
ゴンカール様が、突然、倒れてしまって……。
あたしたちも、何が起きたのやら……。"
64,"TEXT_FESGSC001_02133_OLLIER_000_023","なんですって！？"
65,"TEXT_FESGSC001_02133_OLLIER_000_024","こ、これは……
亡くなっている……！？"
66,"TEXT_FESGSC001_02133_ROLAND_000_025","何事です！？
状況を説明してくれますか？"
67,"TEXT_FESGSC001_02133_OLLIER_000_026","ロ、ローランド副支配人……！？
は、はい、冒険者さんを催しの体験会に誘っていたところ、
突然、悲鳴が聞こえたので、駆けつけた次第です。"
68,"TEXT_FESGSC001_02133_OLLIER_000_027","ジョ・ナプハによると、常連客のゴンカール様が、
食事中に倒れたそうで……すでに事切れておりました。
飲食物に、毒を盛られた可能性があるかもしれません……。"
69,"TEXT_FESGSC001_02133_ROLAND_000_028","な、なんですと！？
このゴールドソーサーで殺人事件など、許されざること！
しかし、銅刃団の到着を待っていては、犯人が逃げてしまう……。"
70,"TEXT_FESGSC001_02133_ROLAND_000_029","これは、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/>様！
ゴッドベルト様から、ご活躍はかねがね伺っております。
……そうだ、この事件の捜査をお願いできないでしょうか！？"
71,"TEXT_FESGSC001_02133_ROLAND_000_030","おや、あなたは……
腕利きと噂の<Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/>様ですね？
もしよろしければ、この事件の捜査をお願いできないでしょうか？"
72,"TEXT_FESGSC001_02133_ROLAND_000_031","ありがとうございます！
オリアー、君は<Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/>様の助力をするのです！"
73,"TEXT_FESGSC001_02133_OLLIER_000_032","かしこまりました、まずは状況を整理してみましょう。
ゴンカール様の食事に、毒が盛られていたと仮定した場合、
状況的に可能であった者は……。"
74,"TEXT_FESGSC001_02133_OLLIER_000_033","給仕役を務めた、バニーのジョ・ナプハ……。"
75,"TEXT_FESGSC001_02133_OLLIER_000_034","飲み物を作っていた、バーテンダーのライエル……。"
76,"TEXT_FESGSC001_02133_OLLIER_000_035","そして、こんな事を申し上げるのは、心苦しいのですが……
食事に同席されていた、奥様のフロリ様……。"
77,"TEXT_FESGSC001_02133_OLLIER_000_036","以上の3名といったところでしょうか？
冒険者さん、まずは彼らから事情を聞いてみましょう。"
78,"TEXT_FESGSC001_02133_ROLAND_000_037","では、私は銅刃団に通報してきましょう。
とにかく急ぐように頼んではみますが……
<Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/>様、捜査をよろしくお願い致します！"
79,"TEXT_FESGSC001_02133_OLLIER_000_040","まずは、容疑者である3名……
ジョ・ナプハとライエル、そしてフロリ様から、
それぞれ話を聞いてみるとしましょう。"
80,"TEXT_FESGSC001_02133_LYELL_000_041","お客様に毒を盛ったんじゃないか、だって！？
とんでもない！　第一、動機だってないじゃないか！
ひどい言いがかりだな……。"
81,"TEXT_FESGSC001_02133_ZNAPHA_000_042","まさか、本気で容疑者扱いしてるの！？
あたしは飲み物と料理を運んだだけよ！
殺すわけないじゃない……！"
82,"TEXT_FESGSC001_02133_FLAURIE_000_043","夫は料理を喉に詰まらせた様子で、
慌てて飲み物をあおって……その直後に倒れたのです……。
……あぁ、どうしてこんなことに！"
83,"TEXT_FESGSC001_02133_LYELL_000_044","お客様に毒を盛ったんじゃないか、だって！？
とんでもない！　第一、動機だってないじゃないか！
ひどい言いがかりだな……。"
84,"TEXT_FESGSC001_02133_ZNAPHA_000_045","まさか、本気で容疑者扱いしてるの！？
あたしは飲み物と料理を運んだだけよ！
殺すわけないじゃない……！"
85,"TEXT_FESGSC001_02133_FLAURIE_000_046","夫は料理を喉に詰まらせた様子で、
慌てて飲み物をあおって……その直後に倒れたのです……。
……あぁ、どうしてこんなことに！"
86,"TEXT_FESGSC001_02133_OLLIER_000_050","私も話を聞いていましたが、
はっきりとしたことは、わかりませんでしたね……。
誰がやっていても、おかしくないように思えてしまいます。"
87,"TEXT_FESGSC001_02133_OLLIER_000_051","こうなったら、事件の目撃者や、
犯人が残しているかもしれない物証を探すことで、
情報を集めるしかありません……。"
88,"TEXT_FESGSC001_02133_OLLIER_000_052","私は、3人の容疑者が逃げないように見張っていますので、
調査をお願いできますか？
証拠が集まって犯人がわかりましたら、私にお声がけください！"
89,"TEXT_FESGSC001_02133_SYSTEM_000_053","ゴールドソーサー内に、事件を解く鍵となる、
証言や証拠品が散りばめられています。
話しかけたり調べることで、それらを証拠として入手できます。"
90,"TEXT_FESGSC001_02133_SYSTEM_000_054","集めた証言や証拠品の情報は、
オリアーに話しかけると再確認できます。
証拠を集めて推理し、犯人と事件の真相を突き止めましょう！"
91,"TEXT_FESGSC001_02133_SYSTEM_000_060","<Sheet(EObj,2006986,0)/>が落ちていた。
「今回の仕事が成功すれば、報酬を倍増しよう。RよりKへ」
と書かれているようだ……。"
92,"TEXT_FESGSC001_02133_SYSTEM_000_061","<Sheet(EObj,2006987,0)/>だ。
「甘い香り」がする。"
93,"TEXT_FESGSC001_02133_NORTHERNSTORM_000_062","俺たち常連の間じゃ、あのジョ・ナプハって子が人気でさぁ。
奥さんには内緒なんだが、ゴンカールさんは、
あの子にちょっかいを出す、エロオヤジとして有名だったよ。"
94,"TEXT_FESGSC001_02133_KOKOMUI_000_063","ここの常連だから、ゴンカールとは顔見知りでしたよ。
僕は、相当な額のMGPを擦ってしまったんですけど、
彼は稼ぎまくってて……それは羨ましかったですよ……。"
95,"TEXT_FESGSC001_02133_JOURCEL_000_064","仲睦まじそうな夫婦が、食事をしているのは見かけたよ。
ちょうど、セニョール・サボテンダーがテーブルを訪問してて、
楽しそうだなぁと思ったんだけど……そんな結末になるとは。"
96,"TEXT_FESGSC001_02133_ABBELINA_000_065","彼はゴールドソーサーの常連だったわ。
ひとりで来るときもあれば、奥さんを伴うこともあったの。
奥さんが一緒の時は、特に楽しそうにしてたのに……残念です。"
97,"TEXT_FESGSC001_02133_HITCHCOCK_000_066","隣の席で食事をしていたから、被害者が倒れるのを見たよ。
彼が最期に口をつけたグラスは、私が預かっている。
推理モノの話でも思い浮かばないかと、失敬したんだが……"
98,"TEXT_FESGSC001_02133_HITCHCOCK_000_067","……そんな目で見ないでくれたまえ、ほんの冗談だよ。
作家なもので、ついユーモアを織り交ぜたくなるのさ。
犯人に繋がるかわからないが、これは君が持っているべきだな。"
99,"TEXT_FESGSC001_02133_SYSTEM_000_068","被害者が最期に口をつけたという、飲み物のグラスだ。
なんだか少し、「甘い香り」がする。"
100,"TEXT_FESGSC001_02133_SYSTEM_000_069","ジョ・ナプハが持っていたお盆だ。
刺激的なお酒の匂いがする。"
101,"TEXT_FESGSC001_02133_VELEDA_000_070","ライエルは、マジメで正義感あふれる人よ。
彼が毒を盛って殺人だなんて、ありえないわ！
ジョ・ナプハちゃんは最近入った子で、よく知らないのよね～。"
102,"TEXT_FESGSC001_02133_SYSTEM_000_071","セニョール・サボテンダーの抜け殻のようだ。
見てはいけないものを、見てしまった気がする……。
どことなく「甘い香り」がする。"
103,"TEXT_FESGSC001_02133_SYSTEM_100_071","事件や被害者について何か知っていないか尋ねた……。"
104,"TEXT_FESGSC001_02133_SYSTEM_110_071","何かの手がかりになるかもしれない、記憶しておこう……！"
105,"TEXT_FESGSC001_02133_SYSTEM_120_071","事件を解くために必要な証言や証拠は、十分集めたようだ……！"
106,"TEXT_FESGSC001_02133_OLLIER_000_072","その後、いかがでしょう？
犯人の目星はつきそうですか……？"
107,"TEXT_FESGSC001_02133_OLLIER_100_072","その後、いかがでしょう？
くまなく捜査をしていただけたようですが、
犯人の目星はつきそうですか……？"
108,"TEXT_FESGSC001_02133_Q1_000_000","犯人の目星がついた？"
109,"TEXT_FESGSC001_02133_A1_000_001","目星がついた！"
110,"TEXT_FESGSC001_02133_A1_000_002","これまで集めた証言や証拠を確認する"
111,"TEXT_FESGSC001_02133_A1_000_003","キャンセル"
112,"TEXT_FESGSC001_02133_SYSTEM_110_072","これから始まる推理での選択肢によって、
物語の結末が変わることがあります。
ただし、結末によって報酬が変わることはありません。"
113,"TEXT_FESGSC001_02133_Q1_100_000","本当に推理をはじめますか？"
114,"TEXT_FESGSC001_02133_A1_100_001","はい"
115,"TEXT_FESGSC001_02133_A1_100_002","いいえ"
116,"TEXT_FESGSC001_02133_OLLIER_000_073","なんと、犯人がわかったと仰るのですか！？
それではお教えください、この忌まわしき事件の真相を……！"
117,"TEXT_FESGSC001_02133_OLLIER_000_074","承知しました。
犯人の目星がつきましたら、教えてくださいね。"
118,"TEXT_FESGSC001_02133_OLLIER_200_000","これまでに発見した証拠や証言を確認したいのですね。
どれについて、もう一度確認したいですか？"
119,"TEXT_FESGSC001_02133_OLLIER_200_001","……まだ何も証拠や証言を発見していないですね。
何か見つけてから、またお越しください。"
120,"TEXT_FESGSC001_02133_Q1_200_000","どの証拠や証言について、もう一度確認する？"
121,"TEXT_FESGSC001_02133_A1_200_001","<Sheet(EObj,2006986,0)/>について"
122,"TEXT_FESGSC001_02133_A1_200_002","<Sheet(EObj,2006987,0)/>について"
123,"TEXT_FESGSC001_02133_A1_200_003","ノーザン・ストームの証言"
124,"TEXT_FESGSC001_02133_A1_200_004","ココムイの証言"
125,"TEXT_FESGSC001_02133_A1_200_005","ジュールセルの証言"
126,"TEXT_FESGSC001_02133_A1_200_006","アベリナの証言"
127,"TEXT_FESGSC001_02133_A1_200_007","ヒッチコックの証言と被害者のグラスについて"
128,"TEXT_FESGSC001_02133_A1_200_008","ジョ・ナプハの持っていたお盆について"
129,"TEXT_FESGSC001_02133_A1_200_009","ヴェレダの証言"
130,"TEXT_FESGSC001_02133_A1_200_010","セニョール・サボテンダーの抜け殻について"
131,"TEXT_FESGSC001_02133_A1_200_011","キャンセル"
132,"TEXT_FESGSC001_02133_OLLIER_200_010","「今回の仕事が成功すれば、報酬を倍増しよう。RよりKへ」
と書かれた<Sheet(EObj,2006986,0)/>がありましたね。
RよりKへ……いったい誰のことなのでしょうか……？"
133,"TEXT_FESGSC001_02133_OLLIER_200_020","<Sheet(EObj,2006987,0)/>がありましたね。
中からは、「甘い香り」がしていました。
いったい、何の香りなのでしょうか……？"
134,"TEXT_FESGSC001_02133_OLLIER_200_030","ノーザン・ストームさんは、このように仰っていましたね。"
135,"TEXT_FESGSC001_02133_OLLIER_200_031","「俺たち常連の間じゃ、あのジョ・ナプハって子が人気でさぁ。
　奥さんには内緒なんだが、ゴンカールさんは、
　あの子にちょっかいを出す、エロオヤジとして有名だったよ」"
136,"TEXT_FESGSC001_02133_OLLIER_200_040","ココムイさんは、このように仰っていましたね。"
137,"TEXT_FESGSC001_02133_OLLIER_200_041","「ここの常連だから、ゴンカールとは顔見知りでしたよ。
　僕は、相当な額のMGPを擦ってしまったんですけど、
　彼は稼ぎまくってて……それは羨ましかったですよ……」"
138,"TEXT_FESGSC001_02133_OLLIER_200_050","ジュールセルさんは、このように仰っていましたね。"
139,"TEXT_FESGSC001_02133_OLLIER_200_051","「仲睦まじそうな夫婦が、食事をしているのは見かけたよ。
　ちょうど、セニョール・サボテンダーがテーブルを訪問してて、
　楽しそうだなぁと思ったんだけど……そんな結末になるとは」"
140,"TEXT_FESGSC001_02133_OLLIER_200_060","アベリナは、このように話していましたね。"
141,"TEXT_FESGSC001_02133_OLLIER_200_061","「彼はゴールドソーサーの常連だったわ。
　ひとりで来るときもあれば、奥さんを伴うこともあったの。
　奥さんが一緒の時は、特に楽しそうにしてたのに……残念です」"
142,"TEXT_FESGSC001_02133_OLLIER_200_070","ヒッチコックさんは、このように仰っていましたね。"
143,"TEXT_FESGSC001_02133_OLLIER_200_071","「隣の席で食事をしていたから、被害者が倒れるのを見たよ。
　彼が最期に口をつけたグラスは、私が預かっている。
　推理モノの話でも思い浮かばないかと、失敬したんだが……」"
144,"TEXT_FESGSC001_02133_OLLIER_200_072","「……そんな目で見ないでくれたまえ、ほんの冗談だよ。
　作家なもので、ついユーモアを織り交ぜたくなるのさ。
　犯人に繋がるかわからないが、これは君が持っているべきだな」"
145,"TEXT_FESGSC001_02133_OLLIER_200_073","それと、ゴンカールさんが最期に口をつけたグラスからは、
なんだか少し、「甘い香り」がしていました。
いったい何の香りなのでしょうか……？"
146,"TEXT_FESGSC001_02133_OLLIER_200_080","ジョ・ナプハが持っていたお盆からは、
刺激的なお酒の匂いがしていました。
ゴンカールさんは、強めの酒がお好きだったのでしょうか？"
147,"TEXT_FESGSC001_02133_OLLIER_200_090","ヴェレダは、このように話していましたね。"
148,"TEXT_FESGSC001_02133_OLLIER_200_091","「ライエルは、マジメで正義感あふれる人よ。
　彼が毒を盛って殺人だなんて、ありえないわ！
　ジョ・ナプハちゃんは最近入った子で、よく知らないのよね～」"
149,"TEXT_FESGSC001_02133_OLLIER_200_100","当施設の従業員としては、見なかったことにしたいのですが、
セニョール・サボテンダーが脱ぎ捨てられていましたね……。
どことなく「甘い香り」がしていたように思います。"
150,"TEXT_FESGSC001_02133_OLLIER_000_075","では、まずは……どのように彼が殺されたのか、
その答えを教えてもらえますか？"
151,"TEXT_FESGSC001_02133_Q2_000_000","死んだ原因となったものは？"
152,"TEXT_FESGSC001_02133_A2_000_001","飲み物が原因だ！"
153,"TEXT_FESGSC001_02133_A2_000_002","食事が原因だ！"
154,"TEXT_FESGSC001_02133_OLLIER_000_076","なるほど……飲み物に毒が混入されていた、と。
どうしてそのように思われたのですか？"
155,"TEXT_FESGSC001_02133_Q3_000_000","どうして飲み物に毒が混入されていたと思う？"
156,"TEXT_FESGSC001_02133_A3_000_001","直感がそう告げている……！"
157,"TEXT_FESGSC001_02133_A3_000_002","食事よりも、毒薬を混入しやすいはずだ！"
158,"TEXT_FESGSC001_02133_A3_000_003","被害者のグラスから、独特な「甘い香り」がしたから！"
159,"TEXT_FESGSC001_02133_OLLIER_000_077","なるほど！
喉につまるよう、食事に毒を盛っていたということですね！？
犯人め、酷いことを……！"
160,"TEXT_FESGSC001_02133_OLLIER_000_078","なるほど……確かに、飲み物なら毒を盛ることも簡単ですしね。
毒が混入しているとは露知らず、口に含んでしまった……と。
なんて狡猾な犯人なんでしょう……！"
161,"TEXT_FESGSC001_02133_OLLIER_000_079","最期に口をつけたグラスから、甘い香りがしたのですか！？
確固たる証拠もあるとなると、
飲み物に毒が混入されていたと見て、間違いなさそうですね……！"
162,"TEXT_FESGSC001_02133_OLLIER_000_080","しかし、犯人はいったい、いつ毒を入れたのでしょうか……？"
163,"TEXT_FESGSC001_02133_Q4_000_000","犯人はいつ毒を入れた？"
164,"TEXT_FESGSC001_02133_A4_000_001","料理と飲み物を用意するときだ！"
165,"TEXT_FESGSC001_02133_A4_100_001","料理と飲み物を運ぶときだ！"
166,"TEXT_FESGSC001_02133_A4_000_002","料理と飲み物が運ばれたあとだ！"
167,"TEXT_FESGSC001_02133_OLLIER_000_081","運ばれたあと！？
いったい犯人は、どうやって薬を持ち込んだというのです！？"
168,"TEXT_FESGSC001_02133_Q5_000_000","どうやって薬を持ち込んだ？"
169,"TEXT_FESGSC001_02133_A5_000_001","……やっぱり、料理と飲み物を用意するときかもしれない。"
170,"TEXT_FESGSC001_02133_A5_100_001","……やっぱり、料理と飲み物を運ぶときかもしれない。"
171,"TEXT_FESGSC001_02133_A5_000_002","密閉された薬瓶で持ち込んだんだ！"
172,"TEXT_FESGSC001_02133_OLLIER_000_082","なるほど……。
私にも、段々と犯人が見えてきた気がします……！"
173,"TEXT_FESGSC001_02133_OLLIER_000_083","そ、そうですか……
……いえ、冷静に考えなおすことは、
決して悪いことではありませんから、お気になさらず！"
174,"TEXT_FESGSC001_02133_OLLIER_000_084","まさか、薬を入れた瓶があったとは！
今回の事件は、用意周到に計画された犯行なのでしょうか……。"
175,"TEXT_FESGSC001_02133_OLLIER_000_085","死因や犯行方法を推理してきましたが……
……きっとすでに、犯人の目星はついているんですよね？
教えてください、いったい誰が犯人なのですか！？"
176,"TEXT_FESGSC001_02133_Q6_000_000","犯人は誰！？"
177,"TEXT_FESGSC001_02133_A6_000_001","セニョール・サボテンダーだ！"
178,"TEXT_FESGSC001_02133_A6_000_002","バニーのジョ・ナプハだ！"
179,"TEXT_FESGSC001_02133_A6_000_003","バーテンダーのライエルだ！"
180,"TEXT_FESGSC001_02133_A6_000_004","被害者の妻のフロリだ！"
181,"TEXT_FESGSC001_02133_OLLIER_000_086","…………セ、セニョール・サボテンダー？
急に、何を仰るのですか！？"
182,"TEXT_FESGSC001_02133_Q7_000_000","セニョール・サボテンダーの名を挙げた理由は？"
183,"TEXT_FESGSC001_02133_A7_000_001","冒険者としての勘が、そう告げている……！"
184,"TEXT_FESGSC001_02133_A7_100_001","つい、言ってみたくなってしまって……"
185,"TEXT_FESGSC001_02133_A7_000_002","ララフェル族のココムイが、中の人だから！"
186,"TEXT_FESGSC001_02133_OLLIER_000_087","ふざけている場合ではないんですよ、まったく！
では、改めて…………。"
187,"TEXT_FESGSC001_02133_LYELL_000_088","ちょ、ちょっと待ってくれよ！
いったい俺に、どんな動機があるっていうんだ！？"
188,"TEXT_FESGSC001_02133_Q8_000_000","ライエルの動機は？"
189,"TEXT_FESGSC001_02133_A8_000_001","バーテンダーなら飲み物に毒を入れるのは容易いからだ！"
190,"TEXT_FESGSC001_02133_A8_000_002","ライエルは、フロリと不倫をしていたからだ！"
191,"TEXT_FESGSC001_02133_A8_000_003","実はライエルは、被害者に多額の借金があったのだ！"
192,"TEXT_FESGSC001_02133_ZNAPHA_000_089","ちょ、ちょっと待ってよ！
なんで、あたしが殺さないといけないわけ！？"
193,"TEXT_FESGSC001_02133_Q9_000_000","ジョ・ナプハの動機は？"
194,"TEXT_FESGSC001_02133_A9_000_001","被害者と不倫関係にあったからだ！"
195,"TEXT_FESGSC001_02133_A9_000_002","自分にちょっかいを出してくることに耐えれなくなったからだ！"
196,"TEXT_FESGSC001_02133_A9_000_003","実は被害者と以前交際していて、自分を捨てたことを恨んでいるからだ！"
197,"TEXT_FESGSC001_02133_FLAURIE_000_090","お、お待ちください！
なぜ私が夫を殺さないといけないのです！？"
198,"TEXT_FESGSC001_02133_Q10_000_000","フロリの動機は？"
199,"TEXT_FESGSC001_02133_A10_000_001","夫の財産を我が物とするためだ！"
200,"TEXT_FESGSC001_02133_A10_000_002","夫が不倫していることを知ったためだ！"
201,"TEXT_FESGSC001_02133_A10_000_003","いつもバニーに気を取られる夫が憎くなったからだ！"
202,"TEXT_FESGSC001_02133_OLLIER_100_091","コ、ココムイさんがサボテンダーの中の人ですって！？"
203,"TEXT_FESGSC001_02133_KOKOMUI_000_091","ハハハッ、いきなり何を言い出すかと思えば！
もし仮に、僕がセニョール・サボテンダーの中の人だったとして、
どうしてゴンカールさんを殺さないといけないんです？"
204,"TEXT_FESGSC001_02133_Q11_000_000","ココムイの動機は？"
205,"TEXT_FESGSC001_02133_A11_000_001","相当な額のMGPを擦ってしまい、遊ぶ金に困っていたからだ！"
206,"TEXT_FESGSC001_02133_A11_000_002","自分とは違い、MGPを当てまくっているゴンカールが憎くなったからだ！"
207,"TEXT_FESGSC001_02133_A11_000_003","フロリに恋心を抱き、ゴンカールが邪魔になったからだ！"
208,"TEXT_FESGSC001_02133_KOKOMUI_000_092","確かに僕は、相当な額のMGPを擦ってしまってお金に困っていたさ。
だけど、それだけで殺人を犯す理由になるとでもいうのか？
殺したからって、彼の金が手に入るわけでもないじゃないか。"
209,"TEXT_FESGSC001_02133_OLLIER_000_093","そう言われてみれば、動機としては弱い気が……。
私には、何が何だかさっぱりわかりません……。
……いったい、この事件の真相はなんなのですか！？"
210,"TEXT_FESGSC001_02133_Q12_000_000","この事件の真相は……！？"
211,"TEXT_FESGSC001_02133_A12_000_001","ココムイは、被害者が持つ多額のMGPを狙ったのだ！"
212,"TEXT_FESGSC001_02133_A12_000_002","真の目的は、ローランドから得られる成功報酬だ！"
213,"TEXT_FESGSC001_02133_OLLIER_000_094","まさか、あの者が犯人だったとは……。
冒険者さん、大変お手数をおかけしました。"
214,"TEXT_FESGSC001_02133_ROLAND_000_095","(-？？？？-)バレずに済みましたか……フッフッフッ……！"
215,"TEXT_FESGSC001_02133_OLLIER_000_096","まさか、容疑者候補ではないところに犯人がいたなんて、
驚きを隠しきれません……。
ですが、冤罪を出さずに済んで本当に何よりでした！"
216,"TEXT_FESGSC001_02133_ROLAND_000_097","(-？？？？-)バレずに済みましたか……フッフッフッ……！"
217,"TEXT_FESGSC001_02133_ROLAND_000_098","(-？？？？-)……真相を暴いてしまうとは、さすがです！"
218,"TEXT_FESGSC001_02133_ROLAND_000_099","ゴンカールさんに「甘い香り」の錬金薬を盛ったのは、
当施設のマスコット「セニョール・サボテンダー」であり、
実行犯は、その中に入れるララフェル族のココムイさん。"
219,"TEXT_FESGSC001_02133_ROLAND_100_099","そして「K」……つまり「ココムイ」さんは、
「R」であるこの私から、報酬を受け取る手はずだった……。
実に完璧な推理と言えましょう。"
220,"TEXT_FESGSC001_02133_ROLAND_110_099","ですが、この「事件」が、ゴールドソーサーが企画した、
「新しい催し」であったことには、気付いていましたか？
被害者役の彼も、そろそろ目覚める頃かと思いますよ？"
221,"TEXT_FESGSC001_02133_GONCQUARD_000_100","……ふぁ～～あ…………いやぁ、よく寝た！
それにしても、よく効く薬だったなぁ！"
222,"TEXT_FESGSC001_02133_ROLAND_000_101","失敬、失敬！
少し効き目が強いものを選んでしまいましたかな？
失敗したくありませんでしたので……面目ない！"
223,"TEXT_FESGSC001_02133_ROLAND_000_102","ココムイさんも、見事な演技でしたね。
約束通り、成功報酬は「ライブラ銀行」の口座に、
しっかり振り込ませてもらいますので、ご安心を……。"
224,"TEXT_FESGSC001_02133_ROLAND_000_103","ゴホンッ、それでは改めて……我々が思案中の
「体験型推理アトラクション」、いかがでしたかな？
改善点もあるかと思いますが、楽しんでいただけたなら幸いです！"
