29,"TEXT_CLSALC450_00649_TODO_05","dummy"
30,"TEXT_CLSALC450_00649_TODO_06","dummy"
31,"TEXT_CLSALC450_00649_TODO_07","dummy"
32,"TEXT_CLSALC450_00649_TODO_08","dummy"
33,"TEXT_CLSALC450_00649_TODO_09","dummy"
34,"TEXT_CLSALC450_00649_TODO_10","dummy"
35,"TEXT_CLSALC450_00649_TODO_11","dummy"
36,"TEXT_CLSALC450_00649_TODO_12","dummy"
37,"TEXT_CLSALC450_00649_TODO_13","dummy"
38,"TEXT_CLSALC450_00649_TODO_14","dummy"
39,"TEXT_CLSALC450_00649_TODO_15","dummy"
40,"TEXT_CLSALC450_00649_TODO_16","dummy"
41,"TEXT_CLSALC450_00649_TODO_17","dummy"
42,"TEXT_CLSALC450_00649_TODO_18","dummy"
43,"TEXT_CLSALC450_00649_TODO_19","dummy"
44,"TEXT_CLSALC450_00649_TODO_20","dummy"
45,"TEXT_CLSALC450_00649_TODO_21","dummy"
46,"TEXT_CLSALC450_00649_TODO_22","dummy"
47,"TEXT_CLSALC450_00649_TODO_23","dummy"
48,"TEXT_CLSALC450_00649_SEVERIAN_000_000","This is beyond comprehension! My experiments were conclusive, and yet there remains some fatal flaw in the process..."
49,"TEXT_CLSALC450_00649_SEVERIAN_000_001","Where does the fault lie? The method? The materials? My interpretation of the results? Must I resort to thaumaturgy, after all...? No, such energies will raise naught but a mockery of life."
50,"TEXT_CLSALC450_00649_SEVERIAN_000_002","Agh, what an utter failure! I must retrace my steps\xe2\x94\x80start again from the beginning. No matter how many times it takes, I will see my alchemy succeed!"
51,"TEXT_CLSALC450_00649_SEVERIAN_000_003","\x02\x1a\x02\x02\x03You\x02\x1a\x02\x01\x03! Assistant! Bring me three mega-potions: one each of intelligence, mind, and vitality! And they \x02\x1a\x02\x02\x03must\x02\x1a\x02\x01\x03 be of unquestionable quality!"
52,"TEXT_CLSALC450_00649_SEVERIAN_000_004","I care not for excuses! I need\xe2\x80\x94 I need you to..."
53,"TEXT_CLSALC450_00649_SEVERIAN_000_005","Please, my friend... I need your help."
54,"TEXT_CLSALC450_00649_SEVERIAN_000_010","The mega-potions, dear assistant, please! Intelligence! Mind! Vitality! And do not think to fool me with some batch of mediocre marvels."
55,"TEXT_CLSALC450_00649_SEVERIAN_000_020","Yes! ...Yes. These are suitably superb. As ever, your work is swift, precise, and uncommonly brilliant."
56,"TEXT_CLSALC450_00649_SEVERIAN_000_021","Black scorpion to sharpen one's wit; ahriman membrane for the mind; boiled grenade ash to fuel vitality."
57,"TEXT_CLSALC450_00649_SEVERIAN_000_022","All are necessary components in the alchemical process I attempted earlier\xe2\x80\x94the selfsame one that ended so abominably... On that matter, I offer my apologies. I was so unwaveringly confident of success that my failure put me in a frenzy to gather a new batch of reagents posthaste."
58,"TEXT_CLSALC450_00649_SEVERIAN_000_023","And to manage such a feat quickly meant I could not do it alone. I \x02\x1a\x02\x02\x03was\x02\x1a\x02\x01\x03 able, however, to prepare another incomparable mega-potion of strength while you were at work on these potations."
59,"TEXT_CLSALC450_00649_SEVERIAN_000_024","Properly combined, these four of the primary attributes\xe2\x80\x94strength, vitality, intelligence, and mind\xe2\x80\x94can effect \x02\x1a\x02\x02\x03mortal resurrection\x02\x1a\x02\x01\x03. And now, my dear assistant, you understand what I hope to achieve with this highest of alchemy."
60,"TEXT_CLSALC450_00649_SEVERIAN_000_025","Does this revelation shock you? Did you think the dead beyond our reach? That is certainly the common perception. And even \x02\x1a\x02\x02\x03I\x02\x1a\x02\x01\x03 am forced to acknowledge the seeming insanity of my actions."
61,"TEXT_CLSALC450_00649_SEVERIAN_000_026","But I believe in alchemy's unlimited potential. It was the cause of my regret, and it shall be the source of my salvation. I have spent too long on this path to veer from it now."
62,"TEXT_CLSALC450_00649_SEVERIAN_000_027","Do you recall the time we spoke of W'nahja? She was the elder sister of W'bulea, the Miqo'te to whom you delivered those potions of blindness. W'nahja was...is...my one and only love. She was taken from me during the Calamity."
63,"TEXT_CLSALC450_00649_SEVERIAN_000_028","But I \x02\x1a\x02\x02\x03will\x02\x1a\x02\x01\x03 see her live again. I will not rest until the day I can tell her the one thing she must know..."
