key,0,1
25,"TEXT_AKTKZH101_04511_TODO_01","Speak with Kleon."
26,"TEXT_AKTKZH101_04511_TODO_02","Speak with Maira."
27,"TEXT_AKTKZH101_04511_TODO_03",""
28,"TEXT_AKTKZH101_04511_TODO_04",""
29,"TEXT_AKTKZH101_04511_TODO_05",""
30,"TEXT_AKTKZH101_04511_TODO_06",""
31,"TEXT_AKTKZH101_04511_TODO_07",""
32,"TEXT_AKTKZH101_04511_TODO_08",""
33,"TEXT_AKTKZH101_04511_TODO_09",""
34,"TEXT_AKTKZH101_04511_TODO_10",""
35,"TEXT_AKTKZH101_04511_TODO_11",""
36,"TEXT_AKTKZH101_04511_TODO_12",""
37,"TEXT_AKTKZH101_04511_TODO_13",""
38,"TEXT_AKTKZH101_04511_TODO_14",""
39,"TEXT_AKTKZH101_04511_TODO_15",""
40,"TEXT_AKTKZH101_04511_TODO_16",""
41,"TEXT_AKTKZH101_04511_TODO_17",""
42,"TEXT_AKTKZH101_04511_TODO_18",""
43,"TEXT_AKTKZH101_04511_TODO_19",""
44,"TEXT_AKTKZH101_04511_TODO_20",""
45,"TEXT_AKTKZH101_04511_TODO_21",""
46,"TEXT_AKTKZH101_04511_TODO_22",""
47,"TEXT_AKTKZH101_04511_TODO_23",""
48,"TEXT_AKTKZH101_04511_MAIRA_000_000","Well, this is a pickle. Whatever am I to─hm?"
49,"TEXT_AKTKZH101_04511_MAIRA_000_001","Please tell me you're here to deliver a message from Kleon. You <Emphasis>are</Emphasis> a familiar, yes?"
50,"TEXT_AKTKZH101_04511_MAIRA_000_002","Azem's familiar!? Oh, and I do like the name...“<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>”!"
51,"TEXT_AKTKZH101_04511_MAIRA_000_003","But if you belong to Azem, then what has become of our visitor from Amaurot? He was meant to arrive some time ago."
52,"TEXT_AKTKZH101_04511_MAIRA_000_004","Our wildlife subjects are accustomed to the presence of long-term observers, but when someone from outside of Elpis comes to visit, the reactions can be somewhat unpredictable...and occasionally violent!"
53,"TEXT_AKTKZH101_04511_MAIRA_000_005","Would you be so kind as to track down Kleon and see that no harm has befallen him? Visitors don't wear masks, so he should be easy to spot!"
54,"TEXT_AKTKZH101_04511_MAIRA_000_006","And if you do happen to find him in the process of being mauled, you have my permission to terminate the offending subject. Safety first!"
55,"TEXT_AKTKZH101_04511_MAIRA_000_010","I will stay here and search the immediate vicinity, in case our visitor arrives in the meantime. Do point him in this direction should you manage to locate him first."
56,"TEXT_AKTKZH101_04511_KLEON_000_020","Thank you for taking the initiative! I wasn't sure about the etiquette of destroying a creature under observation..."
57,"TEXT_AKTKZH101_04511_KLEON_000_021","I am Kleon, recently arrived from Amaurot. I assume Maira sent you to fetch me?"
58,"TEXT_AKTKZH101_04511_KLEON_000_022","I see. Well, we had best not keep her waiting any longer. Fear not─I will avoid upsetting any more of the local inhabitants!"
59,"TEXT_AKTKZH101_04511_KLEON_000_030","This is Maira, yes?"
60,"TEXT_AKTKZH101_04511_MAIRA_000_040","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, thank you for seeing to the safety of our guest."
61,"TEXT_AKTKZH101_04511_KLEON_000_041","Indeed, my hesitancy to act would have ended poorly had your messenger not been there to shield me."
62,"TEXT_AKTKZH101_04511_MAIRA_000_042","And I'm certainly glad that <If(PlayerParameter(4))>she<Else/>he</If> was. Now, shall we proceed to the business of the day? I believe you had some concerns regarding your personal creations..."
63,"TEXT_AKTKZH101_04511_KLEON_000_043","Yes. As embarrassing as it is to admit, I was worried that the concepts I registered with the Bureau of the Architect may not be fit for release into the wild."
64,"TEXT_AKTKZH101_04511_MAIRA_000_044","Oh, you needn't feel embarrassed. You wouldn't be the first visitor we've had who's expressed difficulty in helping their “children” leave the nest."
65,"TEXT_AKTKZH101_04511_MAIRA_000_045","We can look in on them right now, if you like?"
66,"TEXT_AKTKZH101_04511_KLEON_000_046","I should like that very much, but I do have one request..."
67,"TEXT_AKTKZH101_04511_KLEON_000_047","When you swooped in to rescue me from that beast, I was treated to an impressive display of battle prowess."
68,"TEXT_AKTKZH101_04511_KLEON_000_048","An entity with your strength and instinct would be the perfect candidate for evaluating the worth of my modest creations!"
69,"TEXT_AKTKZH101_04511_KLEON_000_049","I must insist that you join us!"
70,"TEXT_AKTKZH101_04511_MAIRA_000_050","What a fascinating notion... Yes, I quite agree with your assessment."
71,"TEXT_AKTKZH101_04511_KLEON_000_051","Then we all go together. Whenever you are ready, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>!"
