55,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_007","Maisenta, sprich! Hast du die Saliah-Eier gefunden, die ich in meinem Traum sah?"
56,"TEXT_FESEST004_01417_MAISENTA_000_008","Ja. Die Eier waren genau dort, wo sie dir im Traum erschienen sind. Ich habe sie bis zur Gelbschlangen-Pforte bringen lassen ... Allerdings sind die Spriggan-Eierdiebe bereits in das Stadtgebiet eingedrungen, um die zerbrechliche Lieferung abzufangen."
57,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_009","\x02,\r\xff\x07\x02)\x03\xeb\x02\x03\xff\x02 \x02\x03, ich flehe dich an! Bring mir die Saliah-Eier! Aber versprich mir, auf eine Sache besonders Acht zu geben ..."
58,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_010","In meinen Tr\xc3\xa4umen haben die Weisen mich n\xc3\xa4mlich gewarnt. Niemand soll seine Hand auf ein Saliah-Ei legen, der nicht eine Eierkappe gleichen Musters wie das Ei tr\xc3\xa4gt. Sonst passiert ein schreckliches Ungl\xc3\xbcck ... So sprachen die Weisen."
59,"TEXT_FESEST004_01417_MAISENTA_000_011","Klingt seltsam, aber wer wei\xc3\x9f, ob es stimmt. Besser Vorsicht als Nachsicht, meinst du nicht auch?"
60,"TEXT_FESEST004_01417_MAISENTA_000_012","Zwei Saliah-Eier liegen an der Gelbschlangen-Pforte bereit: ein makelloses und ein farbenfrohes Saliah-Ei. Eierkappen gibt es f\xc3\xbcnf verschiedene, also achte darauf, dass du dir von den Tr\xc3\xa4umerinnen die richtige geben l\xc3\xa4sst."
61,"TEXT_FESEST004_01417_MAISENTA_100_012","Keinesfalls aber d\xc3\xbcrfen die Eier beim Transport zerbrechen oder geraubt werden! Um das Risiko zu verringern, ist es ratsam, zwei Eier von zwei Personen transportieren zu lassen. \xe2\x80\x9eNicht alle Eier in einen Korb legen\xe2\x80\x9c - den Spruch hast du bestimmt schon einmal geh\xc3\xb6rt, oder?"
62,"TEXT_FESEST004_01417_MAISENTA_000_013","Tu dich mit einem Abenteurer oder einer Abenteurerin zu einer Zweier-Gruppe zusammen, setz die richtige Eierkappe auf und sprich an der Gelbschlangen-Pforte mit Augustiniel."
63,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_014","Es ist so super, dass Augustiniel unsere Sache unterst\xc3\xbctzt und die zwei Saliah-Eier angeliefert hat! Er ist n\xc3\xa4mlich S\xc3\xa4nger der \xe2\x80\x9eHomunkuli\xe2\x80\x9c, einer Gruppe reisender Barden, von denen jedes M\xc3\xa4dchen Gridanias schw\xc3\xa4rmt."
64,"TEXT_FESEST004_01417_MAISENTA_000_015","Leg dich ins Zeug! Du kannst dich gl\xc3\xbccklich sch\xc3\xa4tzen, ihn pers\xc3\xb6nlich kennenlernen zu d\xc3\xbcrfen.\x02\x10\x01\x03Was? Du hast noch nie von denen geh\xc3\xb6rt? Ihre Ballade \xe2\x80\x9eHerbstk\xc3\xbcrbistr\xc3\xa4nen\xe2\x80\x9c pfeift doch jedes Baumh\xc3\xb6rnchen! Also, worauf wartest du noch?"
65,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_016","Tu dich mit einem Abenteurer oder einer Abenteurerin zu einer Zweier-Gruppe zusammen, setz \x022\x14\xff\x05Item\x03\xff\x08\xe3\x80\x802659\x02\x05\x02\x03 oder \x022\x14\xff\x05Item\x03\xff\x08\xe3\x80\x802707\x02\x05\x02\x03 auf und sprich an der Gelbschlangen-Pforte mit Augustiniel."
66,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_017","Eierkappen gibt es \xc3\xbcbrigens f\xc3\xbcnf verschiedene, die ihr bei den Tr\xc3\xa4umerinnen erstehen k\xc3\xb6nnt. Achtet darauf, dass ihr die richtigen mitnehmt! Ihr braucht eine makellose und eine farbenfrohe."
67,"TEXT_FESEST004_01417_AUGUSTINIEL_000_020","Ein Autogramm? Das l\xc3\xa4sst sich einrichten, \x02\x08\x14\xe9\x05\xff\x07S\xc3\xbc\xc3\x9fe\xff\x08S\xc3\xbc\xc3\x9fer\x03, f\xc3\xbcr einen treuen Fan mach ich doch all... Ach, du bist wegen der Saliah-Eier hier? Auch gut. Dann mal mit Volldampf r\xc3\xbcber zum Amphitheater damit!"
68,"TEXT_FESEST004_01417_AUGUSTINIEL_000_021","Moment ... Die Eier d\xc3\xbcrfen nur von zwei Abenteurern mit den richtigen Eierkappen ber\xc3\xbchrt werden! Wer wei\xc3\x9f, was sonst f\xc3\xbcr ein Ungl\xc3\xbcck \xc3\xbcber uns hereinbricht ... Sag mir Bescheid, wenn du so weit bist."
69,"TEXT_FESEST004_01417_SYSTEM_000_021","Ein Gruppenmitglied ist zu weit entfernt."
70,"TEXT_FESEST004_01417_SYSTEM_100_021","Eins der Gruppenmitglieder tr\xc3\xa4gt die falsche Eierkappe."
71,"TEXT_FESEST004_01417_AUGUSTINIEL_000_022",bxe2\x99\xaa Ei, ei, ei, wer bringt's getragen? \xe2\x99\xaa\x02\x10\x01\x03\xe2\x99\xaa Das Wunderei in bunten Farben! \xe2\x99\xaa\x02\x10\x01\x03Yeah, Baby, mach mit bei der lustigen Eiersuche!"
72,"TEXT_FESEST004_01417_AUGUSTINIEL_000_023","Da seid ihr S\xc3\xbc\xc3\x9fen ja. Ihr seht wirklich unschlagbar fetzig aus. Das haut sogar mich, den tollen Lied-S\xc3\xa4nger der Homunkuli, aus meinen Lederlatschen der Gem\xc3\xbctlichkeit."
73,"TEXT_FESEST004_01417_AUGUSTINIEL_000_024","Ich bin sogar so happy, dass ich euch sogleich eines meiner Hit-Lieder zum Besten geben k\xc3\xb6nnte ... <r\xc3\xa4usper> ... Aber daf\xc3\xbcr ist jetzt leider keine Zeit."
74,"TEXT_FESEST004_01417_AUGUSTINIEL_000_025","Also passt gut auf die beiden Saliah-Eier auf, die ich eigens hierher gebracht habe, bringt sie zu Mih Khettos Amphitheater und legt sie in die richtigen Eierk\xc3\xb6rbe. Aber lasst sie euch nicht von den Spriggan-Eierdieben abluchsen!"
75,"TEXT_FESEST004_01417_AUGUSTINIEL_000_026","Denkt daran, dass ihr die richtigen Eierkappen tragen m\xc3\xbcsst. Also los, ihr werdet das Ei schon schaukeln!"
76,"TEXT_FESEST004_01417_SYSTEM_000_027","Setz eine Eierkappe an und nimm das entsprechende Saliah-Ei auf. Lege es innerhalb des Zeitlimits in den richtigen Eierkorb in Mih Khettos Amphitheater."
77,"TEXT_FESEST004_01417_SYSTEM_000_028","Das Zeitlimit betr\xc3\xa4gt 180 Sekunden. Wenn die Zeit vor Erreichen des Ziels abl\xc3\xa4uft, gilt der Transportauftrag als fehlgeschlagen. In diesem Fall kann er am Ausgangsort von neuem begonnen werden."
78,"TEXT_FESEST004_01417_SYSTEM_000_029","Der Transportauftrag schl\xc3\xa4gt ferner fehl, wenn du den Spriggan-Eierdieben zu nahe kommst oder Alt-Gridania verl\xc3\xa4sst. Auch in diesem Fall kann er am Ausgangsort von neuem begonnen werden."
79,"TEXT_FESEST004_01417_AUGUSTINIEL_000_030",bxe2\x99\xaa Ei, ei, ei, wer bringt's getragen? \xe2\x99\xaa\x02\x10\x01\x03\xe2\x99\xaa Das Wunderei in bunten Farben! \xe2\x99\xaa\x02\x10\x01\x03Yeah, Baby, mach mit bei der lustigen Eiersuche!"
80,"TEXT_FESEST004_01417_AUGUSTINIEL_000_031","Setz die richtige Eierkappe auf, bring ein Saliah-Ei zu Mih Khettos Amphitheater und lege es dort in den richtigen Eierkorb. Lass fetzen, \x02\x08\x14\xe9\x05\xff\x07S\xc3\xbc\xc3\x9fe\xff\x08S\xc3\xbc\xc3\x9fer\x03!"
81,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_032","Setz die richtige Eierkappe auf, bring ein Saliah-Ei zu Mih Khettos Amphitheater und lege es dort in den richtigen Eierkorb, \x02\x08\x14\xe9\x05\xff\x07S\xc3\xbc\xc3\x9fe\xff\x08S\xc3\xbc\xc3\x9fer\x03!"
82,"TEXT_FESEST004_01417_SYSTEM_000_033","Du musst \x022\x14\xff\x05Item\x02\xff\x08\xe3\x80\x802659\x02\x05\x02\x03 tragen, um \x022\x0f\xff\x05EObj\x03\xf6\x1e\x92\x8e\x02\x05\x02\x03 zu transportieren."
83,"TEXT_FESEST004_01417_SYSTEM_000_034","Du musst \x022\x14\xff\x05Item\x02\xff\x08\xe3\x80\x802707\x02\x05\x02\x03 tragen, um \x022\x0f\xff\x05EObj\x03\xf6\x1e\x92\x90\x02\x05\x02\x03 zu transportieren."
84,"TEXT_FESEST004_01417_SPRIGAN_000_035","Wundereierbar! Das Ei ist unser, weise wir werden! Wundereierbar!"
85,"TEXT_FESEST004_01417_POPMESSAGE_000_036","Die Spriggans haben dir das Saliah-Ei abgenommen. Beginne am Ausgangsort von neuem."
86,"TEXT_FESEST004_01417_SPRIGAN_100_035","Ei, ei, Eiermeierei! Wir nehmen das Ei und weise werden! Ei, ei, Eiermeierei!"
87,"TEXT_FESEST004_01417_SYSTEM_000_036","Lege hier \x022\x0f\xff\x05EObj\x03\xf6\x1e\x92\x8e\x03\x05\x02\x03 ab."
88,"TEXT_FESEST004_01417_SYSTEM_000_037","Lege hier \x022\x0f\xff\x05EObj\x03\xf6\x1e\x92\x90\x03\x05\x02\x03 ab."
89,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_040",bxe2\x99\xaa Ei, ei, ei, wer bringt's getragen? \xe2\x99\xaa\x02\x10\x01\x03\xe2\x99\xaa Das Wunderei in bunten Farben! \xe2\x99\xaa\x02\x10\x01\x03Mach mit bei der lustigen Eiersuche!"
90,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_041","Das ist es, genauso haben die Saliah-Eier in meinem Traum in den K\xc3\xb6rben gelegen. Danke dir, \x02,\r\xff\x07\x02)\x03\xeb\x02\x03\xff\x02 \x02\x03!"
91,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_042","Aber irgendetwas ist anders ... Ach ja! Da waren noch viel mehr Wundereier!"
92,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_043","Wir brauchen noch mehr Wundereier, damit die Weisen zur\xc3\xbcckkehren k\xc3\xb6nnen. Alles muss perfekt sein."
93,"TEXT_FESEST004_01417_JIHLIALIAPOH_000_044","Zeig's den bl\xc3\xb6den Spriggans und bring die Wundereier zu meinen Tr\xc3\xa4umerinnen. In allen drei Staaten warten sie auf uns Wundereiersuchende! In diesem Sinne ...\x02\x10\x01\x03\xe2\x99\xaa Ei, ei, ei, wer bringt's getragen? \xe2\x99\xaa\x02\x10\x01\x03\xe2\x99\xaa Das Wunderei in ..."
